Afghanistan,1,import,China
Afghanistan,2,import,United Arab Emirates
Afghanistan,3,import,Pakistan
Albania,1,import,Italy
Albania,2,import,Turkey
Albania,3,import,Greece
Algeria,1,import,China
Algeria,2,import,France
Algeria,3,import,Italy
Andorra,1,import,Spain
Andorra,2,import,France
Andorra,3,import,Germany
Angola,1,import,China
Angola,2,import,Portugal
Angola,3,import,South Korea
Anguilla,1,import,Chile
Anguilla,2,import,United States
Anguilla,3,import,Botswana
Antigua and Barbuda,1,import,United States
Antigua and Barbuda,2,import,Japan
Antigua and Barbuda,3,import,Trinidad and Tobago
Argentina,1,import,Brazil
Argentina,2,import,China
Argentina,3,import,United States
Armenia,1,import,Russia
Armenia,2,import,China
Armenia,3,import,Vietnam
Aruba,1,import,United States
Aruba,2,import,Areas nes
Aruba,3,import,Netherlands
Australia,1,import,China
Australia,2,import,United States
Australia,3,import,Japan
Austria,1,import,Germany
Austria,2,import,China
Austria,3,import,Italy
Azerbaijan,1,import,Russia
Azerbaijan,2,import,China
Azerbaijan,3,import,Turkey
Bahamas,1,import,United States
Bahamas,2,import,Areas nes
Bahamas,3,import,China
Bahrain,1,import,China
Bahrain,2,import,Brazil
Bahrain,3,import,Australia
Bangladesh,1,import,China
Bangladesh,2,import,India
Bangladesh,3,import,Singapore
Barbados,1,import,United States
Barbados,2,import,Trinidad and Tobago
Barbados,3,import,Netherlands
Belarus,1,import,Areas nes
Belarus,2,import,Russia
Belarus,3,import,China
Belgium,1,import,Netherlands
Belgium,2,import,Germany
Belgium,3,import,France
Belize,1,import,United States
Belize,2,import,China
Belize,3,import,Mexico
Benin,1,import,India
Benin,2,import,China
Benin,3,import,France
Bermuda,1,import,United States
Bermuda,2,import,Canada
Bermuda,3,import,United Kingdom
Bhutan,1,import,India
Bhutan,2,import,China
Bhutan,3,import,Indonesia
Bolivia,1,import,China
Bolivia,2,import,Brazil
Bolivia,3,import,Argentina
Bosnia and Herzegovina,1,import,Italy
Bosnia and Herzegovina,2,import,Germany
Bosnia and Herzegovina,3,import,Serbia
Botswana,1,import,South Africa
Botswana,2,import,Namibia
Botswana,3,import,Canada
Brazil,1,import,China
Brazil,2,import,United States
Brazil,3,import,Germany
Brunei,1,import,Malaysia
Brunei,2,import,United Arab Emirates
Brunei,3,import,China
Bulgaria,1,import,Germany
Bulgaria,2,import,Turkey
Bulgaria,3,import,Romania
Burkina Faso,1,import,Côte d’Ivoire
Burkina Faso,2,import,China
Burkina Faso,3,import,Russia
Burundi,1,import,Saudi Arabia
Burundi,2,import,China
Burundi,3,import,United Arab Emirates
Cabo Verde,1,import,Portugal
Cabo Verde,2,import,Spain
Cabo Verde,3,import,Togo
Cambodia,1,import,China
Cambodia,2,import,Vietnam
Cambodia,3,import,Thailand
Cameroon,1,import,China
Cameroon,2,import,France
Cameroon,3,import,India
Canada,1,import,United States
Canada,2,import,China
Canada,3,import,Mexico
Central African Republic,1,import,Cameroon
Central African Republic,2,import,United States
Central African Republic,3,import,France
Chad,1,import,China
Chad,2,import,United Arab Emirates
Chad,3,import,Cameroon
Chile,1,import,China
Chile,2,import,United States
Chile,3,import,Brazil
China,1,import,
China,2,import,United States
China,3,import,South Korea
Colombia,1,import,United States
Colombia,2,import,China
Colombia,3,import,Brazil
Comoros,1,import,United Arab Emirates
Comoros,2,import,France
Comoros,3,import,Pakistan
Congo,1,import,China
Congo,2,import,France
Congo,3,import,Belgium
Costa Rica,1,import,United States
Costa Rica,2,import,China
Costa Rica,3,import,Mexico
Côte d’Ivoire,1,import,China
Côte d’Ivoire,2,import,Nigeria
Côte d’Ivoire,3,import,France
Croatia,1,import,Italy
Croatia,2,import,Germany
Croatia,3,import,Slovenia
Cuba,1,import,Spain
Cuba,2,import,China
Cuba,3,import,United States
Cyprus,1,import,Greece
Cyprus,2,import,United Kingdom
Cyprus,3,import,Italy
Czechia,1,import,Germany
Czechia,2,import,China
Czechia,3,import,Poland
North Korea,1,import,China
North Korea,2,import,Papua New Guinea
North Korea,3,import,Togo
DR Congo,1,import,China
DR Congo,2,import,South Africa
DR Congo,3,import,United Arab Emirates
Denmark,1,import,Germany
Denmark,2,import,Sweden
Denmark,3,import,Norway
Djibouti,1,import,China
Djibouti,2,import,Saudi Arabia
Djibouti,3,import,United Arab Emirates
Dominica,1,import,United States
Dominica,2,import,Trinidad and Tobago
Dominica,3,import,China
Dominican Republic,1,import,United States
Dominican Republic,2,import,China
Dominican Republic,3,import,Brazil
Ecuador,1,import,United States
Ecuador,2,import,China
Ecuador,3,import,Colombia
Egypt,1,import,China
Egypt,2,import,United States
Egypt,3,import,Saudi Arabia
El Salvador,1,import,United States
El Salvador,2,import,China
El Salvador,3,import,Guatemala
Equatorial Guinea,1,import,China
Equatorial Guinea,2,import,Spain
Equatorial Guinea,3,import,Gabon
Eritrea,1,import,China
Eritrea,2,import,United Arab Emirates
Eritrea,3,import,Turkey
Estonia,1,import,Germany
Estonia,2,import,China
Estonia,3,import,Finland
Eswatini,1,import,South Africa
Eswatini,2,import,China
Eswatini,3,import,India
Falkland Islands (Malvinas),1,import,United Kingdom
Falkland Islands (Malvinas),2,import,Greece
Falkland Islands (Malvinas),3,import,Spain
Faroe Islands,1,import,Denmark
Faroe Islands,2,import,Netherlands
Faroe Islands,3,import,Norway
Fiji,1,import,Singapore
Fiji,2,import,China
Fiji,3,import,Australia
Finland,1,import,Germany
Finland,2,import,Sweden
Finland,3,import,China
France,1,import,Germany
France,2,import,Belgium
France,3,import,Netherlands
French Polynesia,1,import,France
French Polynesia,2,import,China
French Polynesia,3,import,South Korea
Gabon,1,import,France
Gabon,2,import,Singapore
Gabon,3,import,China
Gambia,1,import,Togo
Gambia,2,import,Côte d’Ivoire
Gambia,3,import,China
Georgia,1,import,Turkey
Georgia,2,import,United States
Georgia,3,import,Russia
Germany,1,import,China
Germany,2,import,Netherlands
Germany,3,import,United States
Ghana,1,import,China
Ghana,2,import,Netherlands
Ghana,3,import,India
Gibraltar,1,import,Italy
Gibraltar,2,import,Greece
Gibraltar,3,import,Spain
Greece,1,import,Germany
Greece,2,import,China
Greece,3,import,Italy
Greenland,1,import,Denmark
Greenland,2,import,Sweden
Greenland,3,import,Spain
Grenada,1,import,United States
Grenada,2,import,Trinidad and Tobago
Grenada,3,import,Îles Caïmanes
Guatemala,1,import,United States
Guatemala,2,import,China
Guatemala,3,import,Mexico
Guinea,1,import,China
Guinea,2,import,India
Guinea,3,import,Netherlands
Guinea-Bissau,1,import,Portugal
Guinea-Bissau,2,import,Senegal
Guinea-Bissau,3,import,China
Guyana,1,import,United States
Guyana,2,import,China
Guyana,3,import,Trinidad and Tobago
Haiti,1,import,United States
Haiti,2,import,Dominican Republic
Haiti,3,import,China
Honduras,1,import,United States
Honduras,2,import,China
Honduras,3,import,Mexico
Hungary,1,import,Germany
Hungary,2,import,China
Hungary,3,import,Austria
Iceland,1,import,Norway
Iceland,2,import,Germany
Iceland,3,import,China
India,1,import,China
India,2,import,United Arab Emirates
India,3,import,United States
Indonesia,1,import,China
Indonesia,2,import,Singapore
Indonesia,3,import,Japan
Iran,1,import,United Arab Emirates
Iran,2,import,China
Iran,3,import,Turkey
Iraq,1,import,United Arab Emirates
Iraq,2,import,China
Iraq,3,import,Turkey
Ireland,1,import,United Kingdom
Ireland,2,import,United States
Ireland,3,import,France
Israel,1,import,China
Israel,2,import,Areas nes
Israel,3,import,United States
Italy,1,import,Germany
Italy,2,import,China
Italy,3,import,France
Jamaica,1,import,United States
Jamaica,2,import,China
Jamaica,3,import,Brazil
Japan,1,import,China
Japan,2,import,United States
Japan,3,import,Australia
Jordan,1,import,China
Jordan,2,import,Saudi Arabia
Jordan,3,import,United Arab Emirates
Kazakhstan,1,import,China
Kazakhstan,2,import,Russia
Kazakhstan,3,import,Gambia
Kenya,1,import,China
Kenya,2,import,United Arab Emirates
Kenya,3,import,India
Kiribati,1,import,Fiji
Kiribati,2,import,China
Kiribati,3,import,Australia
Kuwait,1,import,China
Kuwait,2,import,United Arab Emirates
Kuwait,3,import,United States
Kyrgyzstan,1,import,China
Kyrgyzstan,2,import,Russia
Kyrgyzstan,3,import,Kazakhstan
Laos,1,import,Thailand
Laos,2,import,China
Laos,3,import,Vietnam
Latvia,1,import,Lithuania
Latvia,2,import,Germany
Latvia,3,import,Poland
Lebanon,1,import,China
Lebanon,2,import,Turkey
Lebanon,3,import,Greece
Lesotho,1,import,South Africa
Lesotho,2,import,China
Lesotho,3,import,
Liberia,1,import,China
Liberia,2,import,Singapore
Liberia,3,import,South Korea
Libya,1,import,China
Libya,2,import,Turkey
Libya,3,import,Italy
Lithuania,1,import,Germany
Lithuania,2,import,Poland
Lithuania,3,import,Latvia
Luxembourg,1,import,Belgium
Luxembourg,2,import,Germany
Luxembourg,3,import,France
Madagascar,1,import,China
Madagascar,2,import,Oman
Madagascar,3,import,France
Malawi,1,import,China
Malawi,2,import,South Africa
Malawi,3,import,United Arab Emirates
Malaysia,1,import,China
Malaysia,2,import,Singapore
Malaysia,3,import,United States
Maldives,1,import,India
Maldives,2,import,Oman
Maldives,3,import,United Arab Emirates
Mali,1,import,Senegal
Mali,2,import,China
Mali,3,import,Côte d’Ivoire
Malta,1,import,Italy
Malta,2,import,Germany
Malta,3,import,France
Marshall Islands,1,import,Singapore
Marshall Islands,2,import,China
Marshall Islands,3,import,South Korea
Mauritania,1,import,United Arab Emirates
Mauritania,2,import,Spain
Mauritania,3,import,Japan
Mauritius,1,import,China
Mauritius,2,import,United Arab Emirates
Mauritius,3,import,India
Mexico,1,import,United States
Mexico,2,import,China
Mexico,3,import,Germany
Micronesia,1,import,United States
Micronesia,2,import,China
Micronesia,3,import,Japan
Mongolia,1,import,China
Mongolia,2,import,Russia
Mongolia,3,import,Japan
Montenegro,1,import,Serbia
Montenegro,2,import,China
Montenegro,3,import,Greece
Montserrat,1,import,United States
Montserrat,3,import,United Kingdom
Morocco,1,import,Spain
Morocco,2,import,France
Morocco,3,import,China
Mozambique,1,import,South Korea
Mozambique,2,import,South Africa
Mozambique,3,import,United Arab Emirates
Myanmar,1,import,China
Myanmar,2,import,Singapore
Myanmar,3,import,Thailand
Namibia,1,import,South Africa
Namibia,2,import,China
Namibia,3,import,India
Nepal,1,import,India
Nepal,2,import,China
Nepal,3,import,Indonesia
Netherlands,1,import,Germany
Netherlands,2,import,United States
Netherlands,3,import,Belgium
New Caledonia,1,import,France
New Caledonia,2,import,Australia
New Caledonia,3,import,Singapore
New Zealand,1,import,China
New Zealand,2,import,Australia
New Zealand,3,import,United States
Nicaragua,1,import,United States
Nicaragua,2,import,China
Nicaragua,3,import,Mexico
Niger,1,import,China
Niger,2,import,France
Niger,3,import,India
Nigeria,1,import,China
Nigeria,2,import,Singapore
Nigeria,3,import,Belgium
North Macedonia,1,import,United Kingdom
North Macedonia,2,import,Germany
North Macedonia,3,import,Greece
Norway,1,import,Germany
Norway,2,import,China
Norway,3,import,Sweden
Oman,1,import,United Arab Emirates
Oman,2,import,Saudi Arabia
Oman,3,import,India
Pakistan,1,import,China
Pakistan,2,import,United Arab Emirates
Pakistan,3,import,Saudi Arabia
Palau,1,import,Italy
Palau,2,import,China
Palau,3,import,Turkey
Panama,1,import,Free Zones
Panama,2,import,United States
Panama,3,import,China
Papua New Guinea,1,import,Australia
Papua New Guinea,2,import,China
Papua New Guinea,3,import,Singapore
Paraguay,1,import,China
Paraguay,2,import,Brazil
Paraguay,3,import,United States
Peru,1,import,China
Peru,2,import,United States
Peru,3,import,Brazil
Philippines,1,import,China
Philippines,2,import,Indonesia
Philippines,3,import,Japan
Poland,1,import,Germany
Poland,2,import,China
Poland,3,import,Italy
Portugal,1,import,Spain
Portugal,2,import,Germany
Portugal,3,import,France
Qatar,1,import,China
Qatar,2,import,United States
Qatar,3,import,India
South Korea,1,import,China
South Korea,2,import,United States
South Korea,3,import,Japan
Moldova,1,import,Romania
Moldova,2,import,Ukraine
Moldova,3,import,China
Romania,1,import,Germany
Romania,2,import,Italy
Romania,3,import,Hungary
Russia,1,import,China
Russia,2,import,Germany
Russia,3,import,United States
Rwanda,1,import,China
Rwanda,2,import,Tanzania
Rwanda,3,import,Kenya
Saint Kitts and Nevis,1,import,United States
Saint Kitts and Nevis,2,import,Italy
Saint Kitts and Nevis,3,import,China
Saint Lucia,1,import,United States
Saint Lucia,2,import,Russia
Saint Lucia,3,import,Guyana
Saint Vincent and the Grenadines,1,import,United States
Saint Vincent and the Grenadines,2,import,Trinidad and Tobago
Saint Vincent and the Grenadines,3,import,China
Samoa,1,import,New Zealand
Samoa,2,import,Singapore
Samoa,3,import,China
Sao Tome and Principe,1,import,Portugal
Sao Tome and Principe,2,import,Togo
Sao Tome and Principe,3,import,Angola
Saudi Arabia,1,import,China
Saudi Arabia,2,import,United States
Saudi Arabia,3,import,United Arab Emirates
Senegal,1,import,China
Senegal,2,import,France
Senegal,3,import,India
Serbia,1,import,Germany
Serbia,2,import,China
Serbia,3,import,Italy
Seychelles,1,import,Italy
Seychelles,2,import,United Arab Emirates
Seychelles,3,import,Netherlands
Sierra Leone,1,import,China
Sierra Leone,2,import,India
Sierra Leone,3,import,United States
Singapore,1,import,China
Singapore,2,import,Malaysia
Singapore,3,import,
Slovakia,1,import,Germany
Slovakia,2,import,Czechia
Slovakia,3,import,
Slovenia,1,import,Switzerland
Slovenia,2,import,China
Slovenia,3,import,Germany
Solomon Islands,1,import,China
Solomon Islands,2,import,Singapore
Solomon Islands,3,import,Australia
Somalia,1,import,United Arab Emirates
Somalia,2,import,China
Somalia,3,import,India
South Africa,1,import,China
South Africa,2,import,United States
South Africa,3,import,Germany
South Sudan,1,import,Uganda
South Sudan,2,import,United Arab Emirates
South Sudan,3,import,Kenya
Spain,1,import,Germany
Spain,2,import,China
Spain,3,import,France
Sri Lanka,1,import,India
Sri Lanka,2,import,China
Sri Lanka,3,import,United Arab Emirates
Sudan,1,import,United Arab Emirates
Sudan,2,import,India
Sudan,3,import,Saudi Arabia
Suriname,1,import,United States
Suriname,2,import,Netherlands
Suriname,3,import,Trinidad and Tobago
Sweden,1,import,Germany
Sweden,2,import,Netherlands
Sweden,3,import,Norway
Switzerland,1,import,Germany
Switzerland,2,import,United States
Switzerland,3,import,Italy
Syria,1,import,Turkey
Syria,2,import,Russia
Syria,3,import,United Arab Emirates
Tajikistan,1,import,Russia
Tajikistan,2,import,Kazakhstan
Tajikistan,3,import,China
Thailand,1,import,China
Thailand,2,import,Japan
Thailand,3,import,United States
Timor-Leste,1,import,Indonesia
Timor-Leste,2,import,China
Timor-Leste,3,import,
Togo,1,import,China
Togo,2,import,France
Togo,3,import,India
Tonga,1,import,Fiji
Tonga,2,import,New Zealand
Tonga,3,import,China
Trinidad and Tobago,1,import,United States
Trinidad and Tobago,2,import,China
Trinidad and Tobago,3,import,Brazil
Tunisia,1,import,Italy
Tunisia,2,import,China
Tunisia,3,import,France
Turkey,1,import,Russia
